round_id,action_id,hole_card,valid_actions,round_state,strat,action,amount
0,0,"['H9', 'SA']","[{'amount': 0, 'action': 'fold'}, {'amount': 100, 'action': 'call'}, {'amount': {'min': 200, 'max': 20000}, 'action': 'raise'}]","{'round_count': 1, 'community_card': [], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 150}, 'side': []}, 'big_blind_pos': 0, 'street': 'preflop', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 19950}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}]}, 'small_blind_amount': 50}",,raise,20000
1,1,"['H3', 'DT']","[{'amount': 0, 'action': 'fold'}, {'amount': 250, 'action': 'call'}, {'amount': {'min': 200, 'max': 20100}, 'action': 'raise'}]","{'round_count': 2, 'community_card': [], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 350}, 'side': []}, 'big_blind_pos': 1, 'street': 'preflop', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20000}], 'action_histories': {'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-1', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}]}, 'small_blind_amount': 50}",,raise,20100
2,2,"['DJ', 'DA']","[{'amount': 0, 'action': 'fold'}, {'amount': 100, 'action': 'call'}, {'amount': {'min': 200, 'max': 20350}, 'action': 'raise'}]","{'round_count': 3, 'community_card': [], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 150}, 'side': []}, 'big_blind_pos': 0, 'street': 'preflop', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20300}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}]}, 'small_blind_amount': 50}",,raise,20350
3,3,"['HT', 'DT']","[{'amount': 0, 'action': 'fold'}, {'amount': 250, 'action': 'call'}, {'amount': {'min': 200, 'max': 20450}, 'action': 'raise'}]","{'round_count': 4, 'community_card': [], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 350}, 'side': []}, 'big_blind_pos': 1, 'street': 'preflop', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19300}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20350}], 'action_histories': {'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-1', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}]}, 'small_blind_amount': 50}",,call,250
3,4,"['HT', 'DT']","[{'amount': 0, 'action': 'fold'}, {'amount': 500, 'action': 'call'}, {'amount': {'min': 1000, 'max': 20200}, 'action': 'raise'}]","{'round_count': 4, 'community_card': ['HJ', 'S5', 'DJ'], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 1000}, 'side': []}, 'big_blind_pos': 1, 'street': 'flop', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 18800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20200}], 'action_histories': {'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-1', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}, {'uuid': 'uuid-2', 'paid': 150, 'amount': 250, 'action': 'CALL'}], 'flop': [{'uuid': 'uuid-1', 'add_amount': 500, 'paid': 500, 'amount': 500, 'action': 'RAISE'}]}, 'small_blind_amount': 50}",,fold,0
4,5,"['H5', 'C9']","[{'amount': 0, 'action': 'fold'}, {'amount': 100, 'action': 'call'}, {'amount': {'min': 200, 'max': 20200}, 'action': 'raise'}]","{'round_count': 5, 'community_card': [], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 150}, 'side': []}, 'big_blind_pos': 0, 'street': 'preflop', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'participating', 'stack': 20150}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}]}, 'small_blind_amount': 50}",,raise,20200
round_id,action_id,hole_card,valid_actions,round_state,strat,action,amount
0,0,"['H8', 'S2']","[{'amount': 0, 'action': 'fold'}, {'amount': 250, 'action': 'call'}, {'amount': {'min': 400, 'max': 20000}, 'action': 'raise'}]","{'round_count': 1, 'community_card': [], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 350}, 'side': []}, 'big_blind_pos': 0, 'street': 'preflop', 'next_player': 0, 'seats': [{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'participating', 'stack': 19900}, {'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19750}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}]}, 'small_blind_amount': 50}",,call,250
0,1,"['H8', 'S2']","[{'amount': 0, 'action': 'fold'}, {'amount': 500, 'action': 'call'}, {'amount': {'min': 1000, 'max': 19750}, 'action': 'raise'}]","{'round_count': 1, 'community_card': ['D5', 'HA', 'D6'], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 1000}, 'side': []}, 'big_blind_pos': 0, 'street': 'flop', 'next_player': 0, 'seats': [{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'participating', 'stack': 19750}, {'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19250}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'paid': 150, 'amount': 250, 'action': 'CALL'}], 'flop': [{'uuid': 'uuid-2', 'add_amount': 500, 'paid': 500, 'amount': 500, 'action': 'RAISE'}]}, 'small_blind_amount': 50}",,fold,0
1,2,"['H3', 'H3']","[{'amount': 0, 'action': 'fold'}, {'amount': 100, 'action': 'call'}, {'amount': {'min': 200, 'max': 19750}, 'action': 'raise'}]","{'round_count': 2, 'community_card': [], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 150}, 'side': []}, 'big_blind_pos': 1, 'street': 'preflop', 'next_player': 0, 'seats': [{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'participating', 'stack': 19700}, {'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 20150}], 'action_histories': {'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}]}, 'small_blind_amount': 50}",,raise,19750
